index,city,district,min_booking_duration,first_pic_category,beds,rooms,deposit,area,price,accommodates,number_of_pics,cleaning_fee,clicks
5705,141,458,6,LIVING_DINING_ROOM,2,4,4000.0,91.0,2499.0,3,28,100.0,967
7553,656,766,3,ROOM_BEDROOM,1,1,1500.0,60.0,999.0,1,24,120.0,1511
16585,656,766,3,TERRACE,2,3,500.0,110.0,3119.0,4,11,90.0,589
32075,822,923,8,LIVING_ROOM,1,2,1900.0,67.0,1300.0,2,7,100.0,234
15832,141,458,6,ROOM_BEDROOM,1,1,1400.0,31.0,700.0,1,26,45.0,0
24676,141,576,1,LIVING_DINING_ROOM,1,2,3000.0,60.0,1961.0,2,40,200.0,0
31042,656,766,3,ROOM_BEDROOM,1,1,2000.0,43.0,2010.0,2,16,100.0,49
14468,271,356,2,LIVING_DINING_ROOM,1,1,895.0,32.0,895.0,1,14,80.0,206
23823,465,567,3,LIVING_DINING_ROOM,3,4,3000.0,130.0,4000.0,6,12,100.0,326
14908,264,349,1,BATHROOM,1,1,700.0,36.0,870.0,2,22,80.0,1365
1310,259,343,1,KITCHEN,1,1,600.0,12.0,384.0,1,5,100.0,98
13986,888,984,1,KITCHEN,1,1,0.0,30.0,799.0,2,10,50.0,3724
19278,141,458,1,MAP_LOCATION,1,3,4500.0,140.0,2990.0,3,42,250.0,533
27684,227,298,3,KITCHEN,3,3,3000.0,55.0,1650.0,2,20,150.0,1057
9482,141,893,3,LIVING_DINING_ROOM,3,3,4000.0,86.0,2190.0,3,13,100.0,54
16554,141,1052,2,LIVING_DINING_ROOM,2,3,4800.0,80.0,2544.0,4,13,0.0,0
675,141,823,3,LIVING_DINING_ROOM,3,3,500.0,100.0,2250.0,6,23,80.0,483
9503,141,1052,1,,1,1,500.0,,0.0,,,,0
23735,465,568,6,ROOM_BEDROOM,2,2,3300.0,62.0,1410.0,2,13,200.0,792
32710,141,759,1,,1,1,500.0,,334.0,,,,0
25362,465,567,3,ROOM_BEDROOM,1,1,780.0,8.0,780.0,1,15,80.0,664
20464,750,855,3,LIVING_DINING_ROOM,1,2,2600.0,65.0,1300.0,2,20,150.0,885
18628,465,568,10,LIVING_DINING_ROOM,1,3,1800.0,78.0,1780.0,2,13,0.0,0
23826,1060,1414,1,ROOM_BEDROOM,3,2,0.0,82.0,1100.0,7,13,0.0,143
1878,473,575,1,LIVING_DINING_ROOM,1,2,2000.0,75.0,2060.0,2,16,250.0,8
6465,312,397,1,LIVING_DINING_ROOM,2,2,1500.0,54.0,880.0,2,13,150.0,0
7613,141,1052,1,ROOM_BEDROOM,1,1,500.0,,1190.0,,1,0.0,0
12734,141,1052,1,LIVING_DINING_ROOM,1,2,500.0,33.0,600.0,2,5,0.0,0
14989,141,893,1,LIVING_DINING_ROOM,11,3,9050.0,147.0,11000.0,8,12,400.0,951
12429,1171,1231,1,,1,1,500.0,,950.0,,,0.0,0
25334,141,1234,6,LIVING_DINING_ROOM,4,4,500.0,112.0,1800.0,4,13,300.0,0
6384,271,356,6,KITCHEN,3,4,9900.0,130.0,3500.0,5,23,200.0,0
16038,465,567,12,LIVING_DINING_ROOM,1,3,2960.0,57.0,1480.0,2,21,150.0,260
1720,555,667,1,ROOM_BEDROOM,4,3,0.0,49.0,2500.0,4,12,0.0,23
33880,271,356,1,LIVING_DINING_ROOM,2,1,950.0,30.0,1100.0,4,20,25.0,309
16039,141,455,2,LIVING_DINING_ROOM,1,2,1200.0,41.0,1200.0,2,8,70.0,338
9492,141,951,4,LIVING_DINING_ROOM,1,1,1500.0,35.0,1100.0,1,9,60.0,158
27254,141,458,1,ROOM_BEDROOM,1,2,2700.0,60.0,1800.0,2,17,75.0,287
33244,1231,1276,1,LIVING_DINING_ROOM,2,2,1000.0,60.0,2100.0,4,9,60.0,34
17997,141,458,3,LIVING_DINING_ROOM,1,1,1000.0,33.0,990.0,1,21,0.0,555
2527,141,287,1,KITCHEN,1,1,300.0,60.0,1100.0,2,21,60.0,0
1650,349,440,6,LIVING_DINING_ROOM,2,5,5380.0,127.0,2690.0,5,16,250.0,95
4602,822,923,1,LIVING_DINING_ROOM,1,2,3400.0,60.0,2000.0,2,9,100.0,0
26778,489,593,3,KITCHEN,3,3,1647.0,105.0,1647.0,2,17,100.0,592
21970,822,923,6,LIVING_DINING_ROOM,6,4,4500.0,120.0,4500.0,4,42,200.0,959
21912,473,575,6,LIVING_DINING_ROOM,2,1,1350.0,40.0,740.0,2,5,150.0,347
11448,141,287,1,LIVING_DINING_ROOM,3,3,1590.0,68.0,1590.0,3,21,120.0,0
11014,141,1331,1,,1,1,500.0,,0.0,,,,0
20357,465,49,3,TERRACE,1,2,500.0,48.0,920.0,2,10,50.0,0
17497,141,29,2,LIVING_DINING_ROOM,4,3,500.0,70.0,1700.0,4,35,150.0,515
28618,465,568,3,KITCHEN,2,2,400.0,38.0,2200.0,4,11,0.0,0
23858,141,458,2,LIVING_DINING_ROOM,1,2,1450.0,53.0,1450.0,2,20,150.0,1323
23961,927,644,5,LIVING_DINING_ROOM,1,1,1500.0,49.0,1190.0,2,7,100.0,0
2694,1194,1248,1,LIVING_DINING_ROOM,5,2,500.0,38.0,1500.0,2,5,80.0,141
32755,349,440,1,ROOM_BEDROOM,2,1,0.0,45.0,1850.0,2,8,0.0,117
30176,271,356,6,LIVING_DINING_ROOM,1,2,3000.0,60.0,1500.0,1,24,250.0,0
9185,917,1010,1,,1,2,500.0,68.0,1500.0,2,,25.0,0
12274,259,343,1,ROOM_BEDROOM,2,2,0.0,43.0,1350.0,4,9,45.0,465
32661,489,593,3,HALL_CORRIDOR,3,4,6600.0,150.0,6600.0,7,24,400.0,41
16966,982,1067,1,LIVING_DINING_ROOM,2,2,100.0,33.0,1100.0,2,25,60.0,410
24097,22,31,3,LIVING_DINING_ROOM,1,2,1800.0,60.0,1350.0,2,6,50.0,483
27341,349,440,6,LIVING_DINING_ROOM,1,3,4000.0,67.0,2100.0,2,17,150.0,434
320,141,893,4,LIVING_DINING_ROOM,1,2,2400.0,67.0,1800.0,2,24,60.0,0
24862,141,893,2,KITCHEN,1,2,2000.0,42.0,1320.0,2,18,60.0,97
22877,264,349,3,LIVING_DINING_ROOM,1,2,2800.0,60.0,1400.0,2,10,100.0,206
26331,465,567,6,UNCATEGORIZED,2,2,2500.0,58.0,1795.0,2,29,80.0,0
2475,141,287,6,LIVING_DINING_ROOM,1,2,2500.0,60.0,1490.0,2,27,150.0,223
33765,349,440,3,LIVING_DINING_ROOM,1,2,1010.0,33.0,1050.0,1,20,100.0,258
12800,1004,1087,3,ROOM_BEDROOM,2,2,1000.0,34.0,825.0,2,7,80.0,272
21535,656,766,3,LIVING_DINING_ROOM,1,1,1000.0,28.0,750.0,1,16,100.0,296
5839,141,893,1,LIVING_DINING_ROOM,3,4,1500.0,132.0,2850.0,2,16,60.0,167
30523,822,923,1,,1,2,1000.0,70.0,2100.0,2,,0.0,0
8747,349,440,1,,0,0,990.0,,990.0,,,,0
134,141,893,6,UNCATEGORIZED,2,3,2850.0,104.0,2850.0,2,10,300.0,611
28567,141,287,2,ROOM_BEDROOM,1,1,2090.0,28.0,2090.0,2,21,100.0,255
15699,822,923,6,LIVING_DINING_ROOM,1,3,4158.0,93.0,2079.0,2,12,175.0,0
3160,141,455,1,,1,1,500.0,,700.0,,,,1
9188,349,440,1,KITCHEN,2,2,1600.0,60.0,1590.0,2,14,150.0,777
30982,182,239,3,LIVING_DINING_ROOM,1,2,1800.0,50.0,1100.0,2,20,80.0,444
22375,271,356,2,ROOM_BEDROOM,1,2,1300.0,45.0,1300.0,2,15,300.0,0
25061,656,766,3,TERRACE,1,2,2800.0,62.0,1390.0,2,3,80.0,232
27502,349,440,1,ROOM_BEDROOM,1,1,0.0,25.0,1649.0,2,12,0.0,289
5183,349,440,1,,0,0,1550.0,,1550.0,,,,0
18736,155,197,1,LIVING_DINING_ROOM,1,2,2800.0,56.0,1450.0,1,10,100.0,106
8243,750,855,1,LIVING_DINING_ROOM,0,2,1150.0,80.0,1150.0,2,21,75.0,13
32711,259,343,1,LIVING_DINING_ROOM,1,1,600.0,20.0,444.0,1,4,100.0,293
27525,701,809,1,TERRACE,1,2,1000.0,49.0,895.0,2,18,75.0,518
13964,1377,1404,1,LIVING_DINING_ROOM,3,3,1090.0,48.0,1090.0,2,13,100.0,2731
30037,1171,1231,1,,1,1,500.0,,2300.0,,,0.0,0
2784,141,287,4,UNCATEGORIZED,1,2,1790.0,75.0,1790.0,2,13,0.0,316
21180,141,893,2,LIVING_DINING_ROOM,1,2,3000.0,45.0,1490.0,2,25,85.0,385
12427,201,270,1,LIVING_DINING_ROOM,1,2,1199.0,44.0,1390.0,2,6,95.0,1810
20657,141,759,1,UNCATEGORIZED,0,0,2030.0,,2030.0,,4,,0
10424,141,1052,2,LIVING_DINING_ROOM,1,2,1000.0,58.0,1200.0,2,5,75.0,8
21823,465,568,3,LIVING_DINING_ROOM,1,3,2000.0,63.0,1600.0,2,9,100.0,67
8494,141,1331,2,ROOM_BEDROOM,1,1,1300.0,39.0,1090.0,3,15,70.0,238
7101,141,221,6,OUTDOOR_HOUSE,1,2,1580.0,46.0,790.0,1,8,70.0,0
18997,141,458,3,LIVING_DINING_ROOM,1,1,2398.0,49.0,1350.0,2,11,150.0,0
31641,701,809,1,OUTDOOR_HOUSE,2,2,1150.0,83.0,1200.0,3,20,50.0,556
25705,653,762,1,ROOM_BEDROOM,4,3,2100.0,75.0,2300.0,6,19,100.0,156
11652,141,30,6,ROOM_BEDROOM,1,2,950.0,40.0,1270.0,2,19,90.0,0
13061,141,893,4,LIVING_DINING_ROOM,1,3,6000.0,100.0,3300.0,3,22,500.0,79
5027,141,458,6,,1,1,1550.0,25.0,1550.0,2,,0.0,0
25588,141,496,2,LIVING_ROOM,1,2,1800.0,55.0,1800.0,2,26,120.0,585
1353,465,374,3,UNCATEGORIZED,1,1,500.0,,2500.0,,1,,0
25964,141,576,6,LIVING_DINING_ROOM,1,1,2490.0,35.3,1690.0,1,22,180.0,704
13214,141,1024,3,ROOM_BEDROOM,1,2,1449.0,45.0,1449.0,2,32,30.0,203
8072,320,405,1,GARDEN,2,3,2500.0,110.0,2100.0,3,36,100.0,537
15238,15,18,1,OUTDOOR_HOUSE,3,5,1500.0,100.0,2900.0,6,12,150.0,0
10794,141,759,5,LIVING_DINING_ROOM,3,4,4000.0,145.0,2990.0,5,17,250.0,401
20354,141,462,5,OUTDOOR_BUILDING,1,1,1500.0,39.0,950.0,1,29,150.0,586
11910,141,1052,3,LIVING_DINING_ROOM,4,2,1980.0,70.0,1940.0,4,9,0.0,787
18359,141,287,2,LIVING_DINING_ROOM,2,2,1000.0,51.0,1280.0,4,26,50.0,356
770,271,356,1,LIVING_DINING_ROOM,0,3,1490.0,74.0,1490.0,3,20,100.0,131
11311,349,440,8,OUTDOOR_BUILDING,1,2,1500.0,56.0,1300.0,1,1,0.0,0
6477,141,1024,3,LIVING_DINING_ROOM,1,1,1100.0,0.0,1100.0,0,25,0.0,0
15064,822,923,1,LIVING_DINING_ROOM,1,1,1490.0,33.0,1290.0,2,7,50.0,1451
11330,141,1024,6,LIVING_DINING_ROOM,2,2,1500.0,45.0,1500.0,2,9,200.0,1545
22542,141,458,4,LIVING_DINING_ROOM,3,1,2500.0,38.0,1200.0,2,23,150.0,1323
29454,349,440,6,LIVING_DINING_ROOM,1,2,2000.0,45.0,1370.0,1,6,190.0,0
7423,141,893,1,LIVING_DINING_ROOM,1,1,600.0,59.0,600.0,2,8,0.0,0
6353,141,287,6,LIVING_DINING_ROOM,3,2,1650.0,50.0,1650.0,4,14,0.0,0
12069,388,488,3,LIVING_DINING_ROOM,2,1,800.0,46.0,800.0,1,17,50.0,1133
2774,141,1234,3,LIVING_DINING_ROOM,3,2,1490.0,65.0,1490.0,4,18,150.0,36
31232,1,0,6,ROOM_BEDROOM,1,2,1380.0,76.0,960.0,2,10,80.0,533
3061,349,440,1,LIVING_DINING_ROOM,1,1,0.0,25.0,1099.0,2,8,0.0,0
4339,141,893,3,KITCHEN,2,4,3000.0,135.0,2590.0,4,17,200.0,0
13306,141,288,4,LIVING_DINING_ROOM,1,3,1290.0,54.0,1290.0,2,25,150.0,486
9327,141,1052,2,LIVING_DINING_ROOM,2,2,1200.0,48.0,1250.0,2,16,100.0,0
30600,141,287,2,LIVING_DINING_ROOM,1,2,500.0,40.0,1180.0,2,16,60.0,1759
9485,271,356,2,OUTDOOR_HOUSE,2,2,1000.0,75.0,1950.0,4,11,120.0,0
19359,656,766,3,LIVING_ROOM,1,3,4800.0,90.0,2900.0,2,19,200.0,31
7636,141,496,6,LIVING_DINING_ROOM,1,2,990.0,44.0,965.0,2,12,90.0,6
22839,822,923,1,,0,0,900.0,,900.0,,,,0
31379,888,984,6,ROOM_BEDROOM,3,4,3000.0,80.0,1790.0,4,8,300.0,805
32105,701,809,1,OUTDOOR_BUILDING,5,3,800.0,123.0,1750.0,6,10,100.0,298
5929,473,575,1,ROOM_BEDROOM,1,2,1590.0,40.0,795.0,2,29,50.0,1212
14043,1194,1248,12,LIVING_DINING_ROOM,1,2,2000.0,63.0,1650.0,2,8,0.0,0
17195,349,440,1,KITCHEN,1,1,1100.0,40.0,1100.0,1,2,125.0,0
8569,647,756,1,ROOM_BEDROOM,3,3,400.0,65.0,1200.0,3,13,40.0,61
11831,141,1052,5,TERRACE,2,4,6400.0,120.0,3200.0,4,12,0.0,0
11138,141,1192,1,NON_RELATED,1,1,500.0,0.0,1250.0,0,1,0.0,0
18749,656,766,6,LIVING_DINING_ROOM,2,3,4000.0,82.0,2100.0,2,12,100.0,16
895,168,223,6,ROOM_BEDROOM,1,1,3000.0,40.0,1225.0,1,17,100.0,0
9997,141,287,1,ROOM_BEDROOM,1,1,500.0,,1265.0,,1,,0
27522,861,959,24,NON_RELATED,1,2,0.0,124.0,1700.0,2,10,0.0,0
14904,656,766,3,ROOM_BEDROOM,1,1,789.0,24.0,789.0,2,5,50.0,0
14893,141,287,2,LIVING_DINING_ROOM,1,2,1500.0,90.0,2380.0,2,27,100.0,0
1746,141,893,2,LIVING_DINING_ROOM,2,2,800.0,52.0,1700.0,2,13,60.0,566
33267,320,405,1,LIVING_DINING_ROOM,3,2,2100.0,60.0,2100.0,6,9,45.0,219
15282,141,759,3,LIVING_DINING_ROOM,2,3,1500.0,53.0,1420.0,2,26,100.0,580
15334,1194,1248,1,,1,3,1850.0,75.0,1850.0,,,,0
13331,141,1192,6,BATHROOM,4,4,2400.0,140.0,2400.0,5,9,100.0,72
2420,349,440,1,TERRACE,2,3,2600.0,120.0,2600.0,3,9,100.0,293
21986,465,567,3,LIVING_DINING_ROOM,1,2,500.0,38.0,1090.0,1,9,65.0,1960
249,656,766,3,LIVING_DINING_ROOM,3,3,2000.0,100.0,1950.0,4,8,100.0,293
13354,135,172,1,LIVING_DINING_ROOM,14,4,0.0,110.0,4000.0,14,42,150.0,198
15010,50,70,1,LIVING_DINING_ROOM,2,2,2300.0,55.0,2300.0,3,7,50.0,361
15081,141,951,6,LIVING_DINING_ROOM,2,1,1000.0,40.0,1170.0,1,26,100.0,507
14394,111,135,1,UNCATEGORIZED,3,3,2000.0,150.0,1990.0,6,16,150.0,238
6828,271,356,6,LIVING_DINING_ROOM,1,1,790.0,27.0,725.0,1,17,90.0,1046
3231,349,440,1,,1,1,500.0,,600.0,,,,0
31627,656,766,6,LIVING_DINING_ROOM,5,5,6600.0,170.0,3300.0,4,15,250.0,38
21985,271,356,1,KITCHEN,1,1,680.0,21.0,680.0,1,12,60.0,538
27431,1334,1414,12,ROOM_BEDROOM,0,1,1100.0,17.0,490.0,1,10,85.0,31
3968,185,605,1,LIVING_DINING_ROOM,4,3,300.0,82.0,1800.0,4,16,0.0,375
29754,271,356,1,LIVING_DINING_ROOM,1,2,1500.0,50.0,1250.0,2,8,0.0,0
9917,990,1073,1,FLOOR_PLAN,1,1,995.0,26.0,995.0,2,12,100.0,463
9938,271,356,1,LIVING_DINING_ROOM,1,1,500.0,,1500.0,,2,,0
33239,141,893,3,ROOM_BEDROOM,1,2,2200.0,80.0,2250.0,2,9,120.0,598
32846,465,568,3,GARDEN,2,2,3200.0,62.0,1500.0,4,30,100.0,2
4493,271,356,1,THREE_D_FLOOR_PLAN,2,3,1500.0,50.0,1790.0,3,16,90.0,234
1476,1252,1295,1,OUTDOOR_BUILDING,2,2,1700.0,67.0,1700.0,2,29,80.0,240
22432,271,356,2,ROOM_BEDROOM,1,1,849.0,30.0,849.0,2,9,99.0,90
7807,465,568,3,LIVING_DINING_ROOM,1,3,1690.0,78.0,1690.0,2,17,80.0,409
17594,271,356,1,NON_RELATED,2,3,2250.0,100.0,2250.0,2,19,80.0,0
9204,820,921,4,OUTDOOR_HOUSE,2,3,18000.0,70.0,1800.0,3,5,100.0,266
13451,1194,1248,1,LIVING_DINING_ROOM,3,2,500.0,92.0,3500.0,4,10,75.0,70
15927,141,1052,1,NON_RELATED,1,1,1200.0,75.0,1200.0,,1,0.0,0
15494,141,893,1,LIVING_DINING_ROOM,1,2,500.0,45.0,1150.0,2,7,0.0,0
24603,616,727,2,LIVING_DINING_ROOM,2,2,1000.0,55.0,1000.0,3,14,100.0,127
14604,168,223,6,LIVING_DINING_ROOM,6,4,4000.0,95.0,2400.0,6,37,150.0,62
19542,745,852,3,LIVING_DINING_ROOM,1,2,2000.0,62.0,1250.0,2,18,0.0,1
29252,821,922,1,ROOM_BEDROOM,3,3,500.0,70.0,715.0,2,10,0.0,983
23095,271,356,1,ROOM_BEDROOM,1,1,700.0,35.0,790.0,1,10,100.0,539
27711,315,268,1,LIVING_DINING_ROOM,1,1,1555.0,,1555.0,,10,,0
16271,141,1052,3,LIVING_DINING_ROOM,2,4,2500.0,130.0,2650.0,5,14,,0
11656,349,440,1,LIVING_DINING_ROOM,1,3,500.0,100.0,1000.0,2,9,50.0,0
9944,141,893,3,LIVING_DINING_ROOM,1,2,3800.0,50.0,1890.0,2,22,30.0,603
5344,141,759,3,GYM,2,3,500.0,110.0,1802.0,4,16,,0
31054,888,984,1,LIVING_DINING_ROOM,1,2,1500.0,30.0,850.0,1,10,300.0,0
32190,50,70,1,LIVING_DINING_ROOM,1,4,300.0,59.0,930.0,2,8,30.0,0
22220,259,343,1,ROOM_BEDROOM,1,2,2380.0,40.0,1190.0,2,4,100.0,42
33883,465,374,6,TERRACE,1,1,3000.0,50.0,1300.0,2,6,1.0,65
12916,465,567,3,ROOM_BEDROOM,1,1,780.0,6.0,780.0,1,19,80.0,669
33322,141,893,3,LIVING_DINING_ROOM,0,3,3000.0,93.0,2840.0,4,34,200.0,176
3248,701,809,1,LIVING_DINING_ROOM,3,2,0.0,55.0,2670.0,4,13,0.0,133
11808,465,374,12,ROOM_BEDROOM,1,2,3000.0,54.0,1450.0,2,18,100.0,0
16459,888,984,1,ROOM_BEDROOM,3,4,1650.0,60.0,1650.0,3,22,80.0,1178
14371,141,893,5,ROOM_BEDROOM,2,3,3700.0,60.0,1850.0,2,14,150.0,499
2427,320,405,2,LIVING_ROOM,2,2,1990.0,58.0,1090.0,3,23,100.0,7
11057,141,893,1,LIVING_DINING_ROOM,1,2,1000.0,60.0,1500.0,2,27,100.0,264
4992,141,458,1,LIVING_DINING_ROOM,1,3,500.0,80.0,1300.0,2,10,0.0,0
1228,141,1234,3,LIVING_DINING_ROOM,1,1,2000.0,30.0,1480.0,2,22,200.0,19
21948,271,356,2,LIVING_DINING_ROOM,2,3,2500.0,65.0,1890.0,3,20,100.0,1414
17970,141,1052,2,ROOM_BEDROOM,1,2,500.0,35.0,1350.0,2,19,0.0,842
615,141,951,1,LIVING_DINING_ROOM,3,2,2500.0,80.0,2500.0,4,16,83.0,131
11843,271,356,1,LIVING_DINING_ROOM,1,1,1200.0,38.0,1200.0,2,17,50.0,703
5503,461,563,1,UNCATEGORIZED,3,2,0.0,75.0,1300.0,3,12,100.0,289
11680,141,299,1,,1,1,500.0,0.0,1.0,0,,,0
2371,822,923,6,LIVING_DINING_ROOM,1,1,2000.0,33.0,990.0,1,7,130.0,679
26678,1032,1111,1,LIVING_DINING_ROOM,1,2,1800.0,45.0,1100.0,2,21,100.0,638
12636,141,496,2,LIVING_DINING_ROOM,2,2,1500.0,64.25,1353.0,2,23,50.0,0
29776,141,1052,6,KITCHEN,1,1,1390.0,40.0,1390.0,2,9,75.0,2279
26860,1231,1276,3,LIVING_DINING_ROOM,2,1,1155.0,21.0,1155.0,2,13,89.0,361
8120,579,690,1,LIVING_DINING_ROOM,1,1,1000.0,27.0,900.0,2,4,50.0,639
7046,822,923,1,,1,1,500.0,,1800.0,,,0.0,0
3827,963,1051,1,OUTDOOR_HOUSE,1,2,1000.0,45.0,1200.0,3,13,50.0,0
19151,218,289,2,,2,2,999.0,54.0,699.0,3,,79.0,0
7458,141,601,6,UNCATEGORIZED,5,2,1000.0,40.0,1799.0,4,27,100.0,2580
21883,182,239,6,LIVING_DINING_ROOM,0,5,3300.0,100.0,2200.0,5,20,150.0,135
25566,656,766,3,OUTDOOR_BUILDING,2,2,1400.0,68.0,1490.0,2,28,150.0,668
33555,141,795,1,LIVING_DINING_ROOM,1,1,1635.0,46.0,740.0,2,28,189.0,211
7121,656,766,3,NON_RELATED,3,3,3000.0,94.0,1990.0,3,19,140.0,373
19730,728,835,6,LIVING_DINING_ROOM,1,2,1350.0,56.0,1350.0,2,3,150.0,71
10580,141,287,3,LIVING_DINING_ROOM,2,2,1000.0,52.0,1300.0,2,16,200.0,0
32355,465,568,3,LIVING_DINING_ROOM,4,2,1250.0,62.33,1250.0,4,6,50.0,0
20450,141,893,3,LIVING_DINING_ROOM,1,2,4000.0,52.0,1950.0,2,20,30.0,614
24437,168,223,6,LIVING_DINING_ROOM,2,2,2000.0,86.0,1470.0,3,20,80.0,871
19751,141,714,2,OUTDOOR_HOUSE,2,3,2000.0,90.0,1750.0,4,13,150.0,363
32593,701,809,1,OUTDOOR_HOUSE,2,2,1000.0,45.0,1300.0,3,7,150.0,708
4412,656,766,3,,1,1,940.0,,940.0,,,,0
7740,141,287,3,HALL_CORRIDOR,2,2,1690.0,80.0,1690.0,2,10,150.0,272
8052,141,951,1,GARDEN,1,2,2500.0,60.0,1300.0,2,14,50.0,49
6456,320,405,1,LIVING_DINING_ROOM,2,2,1000.0,60.0,2200.0,4,4,50.0,195
17866,271,356,1,LIVING_DINING_ROOM,1,3,500.0,55.0,1400.0,2,17,100.0,98
10731,701,809,1,LIVING_DINING_ROOM,2,3,500.0,60.0,1200.0,4,8,50.0,0
28448,349,440,2,LIVING_DINING_ROOM,2,3,2200.0,74.0,2200.0,2,11,150.0,0
4523,141,759,3,LIVING_DINING_ROOM,1,3,500.0,70.0,1299.0,2,14,,0
724,141,29,6,LIVING_DINING_ROOM,1,2,2000.0,45.0,1000.0,2,24,100.0,0
20319,1337,1368,6,LIVING_DINING_ROOM,1,2,2740.0,65.0,1370.0,2,9,200.0,69
8038,656,766,3,FLOOR_PLAN,2,2,3070.0,50.0,1640.0,2,21,130.0,18
22154,465,568,3,LIVING_DINING_ROOM,2,2,1750.0,57.0,1750.0,2,35,200.0,528
27122,141,5,2,LIVING_DINING_ROOM,2,2,260.0,38.0,2280.0,3,29,0.0,785
9580,656,766,3,ROOM_BEDROOM,1,1,1190.0,25.0,990.0,2,15,80.0,4
28554,568,681,3,LIVING_DINING_ROOM,1,2,1900.0,48.0,950.0,2,9,0.0,405
21445,141,287,1,ROOM_BEDROOM,2,2,2400.0,46.0,1600.0,2,25,150.0,1816
20468,141,1192,3,LIVING_DINING_ROOM,1,1,2540.0,32.75,1270.0,2,16,250.0,939
20818,377,475,1,,1,1,1500.0,,1500.0,,,,0
8581,822,923,9,LIVING_DINING_ROOM,1,1,1700.0,33.0,1150.0,1,17,200.0,242
33324,141,287,1,LIVING_DINING_ROOM,1,2,1300.0,62.0,1300.0,2,31,200.0,1
3943,465,568,3,,1,1,950.0,,950.0,,,,0
14973,141,1192,2,LIVING_DINING_ROOM,1,2,1500.0,55.0,1700.0,2,5,50.0,1224
33103,861,959,1,LIVING_DINING_ROOM,2,3,3000.0,68.0,1490.0,3,14,180.0,71
6358,141,951,2,ROOM_BEDROOM,1,2,400.0,60.0,1330.0,3,16,,0
27039,141,455,6,HALL_CORRIDOR,1,1,2499.0,45.0,1299.0,1,10,99.0,602
12077,1368,1395,1,,1,1,500.0,,685.0,,,0.0,0
20117,141,951,3,LIVING_DINING_ROOM,2,3,4400.0,104.0,2200.0,2,50,150.0,106
30685,745,852,6,LIVING_DINING_ROOM,1,2,825.0,63.0,825.0,2,8,0.0,0
3709,182,239,2,ROOM_BEDROOM,6,3,1300.0,80.0,1300.0,5,25,0.0,385
26365,141,287,6,KITCHEN,1,2,2500.0,65.0,1300.0,1,10,50.0,5794
31676,271,356,1,LIVING_DINING_ROOM,1,1,1900.0,20.0,950.0,1,11,150.0,205
22649,141,299,1,,1,1,500.0,,1650.0,,,0.0,0
31328,349,440,1,LIVING_DINING_ROOM,1,1,500.0,35.0,1200.0,2,3,50.0,0
23695,141,1192,3,LIVING_DINING_ROOM,1,3,1000.0,53.0,1250.0,2,28,80.0,50
9851,888,984,6,LIVING_DINING_ROOM,3,3,500.0,81.0,1820.0,3,14,0.0,314
6113,465,567,6,TERRACE,1,3,2500.0,86.0,3250.0,2,22,120.0,0
18155,141,458,2,LIVING_DINING_ROOM,2,3,2000.0,60.0,1890.0,3,17,80.0,1065
23365,822,923,1,ROOM_BEDROOM,1,1,500.0,32.0,500.0,2,4,0.0,0
21357,165,217,6,LIVING_DINING_ROOM,1,1,1600.0,33.0,800.0,1,7,200.0,455
30924,271,356,1,KITCHEN,1,2,990.0,43.0,990.0,1,10,90.0,323
15536,596,707,6,KITCHEN,3,2,2000.0,45.0,1250.0,2,9,50.0,1340
8152,168,223,6,UNCATEGORIZED,3,4,1890.0,75.0,1890.0,4,10,80.0,794
27564,141,287,1,LIVING_DINING_ROOM,1,2,1600.0,60.0,1600.0,2,10,100.0,0
29134,349,440,1,ROOM_BEDROOM,1,3,1000.0,72.0,2400.0,1,9,60.0,0
8276,822,923,6,OUTDOOR_HOUSE,2,2,1800.0,62.0,1800.0,2,17,150.0,1543
16120,315,268,1,LIVING_DINING_ROOM,2,3,0.0,50.0,3630.0,4,4,80.0,241
29258,888,984,1,LIVING_DINING_ROOM,2,3,500.0,45.0,780.0,3,20,100.0,1312
29876,141,248,3,BATHROOM,1,1,1000.0,43.0,811.0,2,16,,0
9286,141,1414,1,,1,1,500.0,,0.0,,,,0
24889,271,356,1,LIVING_DINING_ROOM,1,2,1000.0,20.0,700.0,1,10,100.0,1339
15916,141,893,3,ROOM_BEDROOM,1,1,1290.0,32.0,1290.0,2,12,80.0,0
9057,1368,1395,1,,1,1,500.0,40.0,685.0,1,,100.0,0
12780,141,893,3,LIVING_DINING_ROOM,1,2,1590.0,52.0,1590.0,2,7,130.0,322
12301,172,226,1,LIVING_DINING_ROOM,2,3,2000.0,120.0,1500.0,2,15,80.0,970
3619,141,287,3,LIVING_DINING_ROOM,1,1,2000.0,29.0,1490.0,2,6,100.0,283
14237,465,374,3,LIVING_DINING_ROOM,3,3,7500.0,138.0,4400.0,4,29,500.0,1087
30418,141,287,2,LIVING_DINING_ROOM,2,2,1000.0,51.0,1280.0,4,27,50.0,843
18299,921,917,1,BATHROOM,1,1,500.0,48.0,990.0,2,18,80.0,1532
25408,465,568,3,ROOM_BEDROOM,2,3,2800.0,106.0,2800.0,2,21,150.0,226
9133,593,703,3,LIVING_DINING_ROOM,1,2,1200.0,49.0,835.0,2,14,100.0,542
8640,656,766,3,LIVING_DINING_ROOM,3,3,2000.0,98.0,1600.0,4,20,0.0,406
