district,min_booking_duration,first_pic_category,rooms,deposit,area,price,number_of_pics,cleaning_fee,deposit_ratio,clicks
512,1,OUTDOOR_BUILDING,2,0.0,33.0,1800.0,8.0,50.0,0.0,17
239,1,ROOM_BEDROOM,3,2000.0,90.0,1650.0,24.0,80.0,1.2121212121212122,100
759,3,ROOM_BEDROOM,2,4000.0,37.0,2250.0,19.0,200.0,1.7777777777777777,1280
1192,3,ROOM_BEDROOM,1,780.0,30.0,779.0,7.0,0.0,1.0012836970474968,0
766,3,LIVING_DINING_ROOM,1,1000.0,60.0,1090.0,8.0,100.0,0.9174311926605505,0
343,1,LIVING_DINING_ROOM,1,600.0,25.0,804.0,5.0,100.0,0.746268656716418,32
374,6,LIVING_DINING_ROOM,3,2500.0,65.0,1350.0,30.0,0.0,1.8518518518518519,0
488,1,LIVING_DINING_ROOM,1,300.0,30.0,1150.0,11.0,50.0,0.2608695652173913,266
1392,1,ROOM_BEDROOM,2,900.0,48.0,850.0,17.0,50.0,1.0588235294117647,0
923,1,OFFICE,1,1000.0,22.0,1240.0,7.0,90.0,0.8064516129032258,150
458,3,OUTDOOR_BUILDING,1,1000.0,41.0,1030.0,13.0,100.0,0.970873786407767,154
405,1,ROOM_BEDROOM,1,1000.0,36.0,890.0,19.0,75.0,1.1235955056179776,154
984,1,LIVING_DINING_ROOM,3,2100.0,65.0,1050.0,19.0,180.0,2.0,675
1024,1,DETAILS,0,0.0,55.0,997.0,6.0,80.0,0.0,0
828,1,GYM,3,500.0,95.0,1900.0,43.0,150.0,0.2631578947368421,66
976,3,OUTDOOR_HOUSE,5,2500.0,90.0,2950.0,31.0,150.0,0.847457627118644,0
766,3,ROOM_BEDROOM,1,1800.0,32.0,1817.0,16.0,100.0,0.9906439185470556,173
575,3,LIVING_DINING_ROOM,2,2000.0,66.0,1190.0,17.0,120.0,1.680672268907563,366
440,2,ROOM_BEDROOM,1,980.0,24.0,980.0,25.0,250.0,1.0,0
893,1,ROOM_BEDROOM,2,1500.0,72.0,1490.0,6.0,30.0,1.0067114093959733,0
1024,6,LIVING_DINING_ROOM,2,3000.0,65.0,1600.0,7.0,100.0,1.875,0
759,3,ROOM_BEDROOM,2,2500.0,88.0,1700.0,30.0,150.0,1.4705882352941178,817
741,1,BATHROOM,1,900.0,35.0,630.0,8.0,50.0,1.4285714285714286,530
288,3,LIVING_DINING_ROOM,1,950.0,44.0,950.0,13.0,65.0,1.0,0
893,1,LIVING_DINING_ROOM,3,4000.0,99.0,2624.0,16.0,80.0,1.524390243902439,0
163,1,ROOM_BEDROOM,1,200.0,33.0,3927.0,28.0,80.0,0.05092946269416858,0
452,2,LIVING_DINING_ROOM,2,2000.0,59.0,901.0,29.0,80.0,2.2197558268590454,0
470,3,GYM,1,2500.0,39.0,990.0,6.0,55.0,2.525252525252525,224
288,1,ROOM_BEDROOM,5,3000.0,130.0,3250.0,17.0,100.0,0.9230769230769231,61
287,4,LIVING_DINING_ROOM,2,1500.0,61.0,1500.0,9.0,0.0,1.0,1288
1024,1,LIVING_DINING_ROOM,2,1100.0,55.0,1100.0,6.0,80.0,1.0,0
458,1,UNCATEGORIZED,2,1000.0,52.0,1350.0,0.0,100.0,0.7407407407407407,0
923,1,LIVING_DINING_ROOM,1,500.0,55.0,1800.0,1.0,0.0,0.2777777777777778,0
440,1,LIVING_DINING_ROOM,2,1500.0,35.0,1225.0,11.0,0.0,1.2244897959183674,0
984,1,ROOM_BEDROOM,2,500.0,60.0,1300.0,6.0,50.0,0.38461538461538464,282
1325,6,ROOM_BEDROOM,1,1000.0,22.0,1000.0,7.0,100.0,1.0,913
458,2,LIVING_DINING_ROOM,3,4000.0,108.0,2100.0,39.0,0.0,1.9047619047619047,0
1117,1,LIVING_DINING_ROOM,2,1500.0,35.0,990.0,6.0,0.0,1.5151515151515151,536
223,6,ROOM_BEDROOM,1,2380.0,32.0,1190.0,22.0,150.0,2.0,244
1024,6,LIVING_DINING_ROOM,5,3000.0,200.0,3600.0,57.0,150.0,0.8333333333333334,280
440,3,LIVING_DINING_ROOM,2,2500.0,55.0,1980.0,20.0,250.0,1.2626262626262625,522
1271,1,BATHROOM,1,250.0,55.0,250.0,7.0,80.0,1.0,0
690,1,UNCATEGORIZED,0,590.0,55.0,590.0,0.0,80.0,1.0,0
599,2,LIVING_DINING_ROOM,1,1500.0,43.0,850.0,10.0,0.0,1.7647058823529411,1
893,1,ROOM_BEDROOM,1,1990.0,24.0,1990.0,10.0,80.0,1.0,385
287,12,ROOM_BEDROOM,2,3600.0,44.0,1200.0,6.0,100.0,3.0,0
374,1,UNCATEGORIZED,0,1550.0,55.0,1550.0,0.0,80.0,1.0,0
759,2,LIVING_DINING_ROOM,3,2400.0,65.0,2400.0,7.0,120.0,1.0,4674
951,1,ROOM_BEDROOM,1,500.0,55.0,960.0,7.0,80.0,0.5208333333333334,0
567,12,KITCHEN,1,1700.0,30.0,950.0,17.0,0.0,1.7894736842105263,0
759,6,LIVING_DINING_ROOM,2,1570.0,66.0,1570.0,8.0,80.0,1.0,741
923,1,MOUNTAIN_VIEW,1,500.0,55.0,950.0,2.0,0.0,0.5263157894736842,0
0,3,ROOM_BEDROOM,1,1000.0,20.0,1000.0,7.0,25.0,1.0,182
94,1,UNCATEGORIZED,1,500.0,55.0,450.0,0.0,0.0,1.1111111111111112,0
470,3,LIVING_DINING_ROOM,1,1800.0,31.0,890.0,6.0,150.0,2.0224719101123596,323
1221,1,ROOM_BEDROOM,1,1500.0,38.2,890.0,15.0,80.0,1.6853932584269662,0
299,1,UNCATEGORIZED,2,2500.0,72.0,2500.0,10.0,100.0,1.0,499
1016,6,LIVING_DINING_ROOM,2,3100.0,69.0,1550.0,21.0,180.0,2.0,471
568,6,LIVING_DINING_ROOM,3,1600.0,69.0,1600.0,10.0,0.0,1.0,55
207,2,LIVING_DINING_ROOM,4,1300.0,90.0,1310.0,17.0,99.0,0.9923664122137404,458
458,2,LIVING_DINING_ROOM,1,4331.0,59.0,1565.0,52.0,0.0,2.76741214057508,0
1007,1,BATHROOM,4,150.0,105.0,1650.0,23.0,0.0,0.09090909090909091,197
374,3,UNCATEGORIZED,1,500.0,55.0,500.0,0.0,80.0,1.0,0
1192,3,LIVING_DINING_ROOM,2,1080.0,60.0,1080.0,10.0,100.0,1.0,0
943,6,OUTDOOR_HOUSE,4,4500.0,100.0,2700.0,19.0,250.0,1.6666666666666667,0
896,6,LIVING_DINING_ROOM,1,2000.0,45.0,990.0,7.0,30.0,2.0202020202020203,0
287,1,LIVING_DINING_ROOM,2,1500.0,65.0,1800.0,15.0,100.0,0.8333333333333334,332
458,1,LIVING_DINING_ROOM,2,500.0,67.0,1290.0,12.0,100.0,0.3875968992248062,0
56,1,WALK_IN_CLOSET,4,900.0,60.0,775.0,14.0,120.0,1.1612903225806452,367
440,6,ROOM_BEDROOM,2,2600.0,44.0,1470.0,17.0,150.0,1.7687074829931972,0
568,1,LIVING_DINING_ROOM,3,1500.0,80.0,1850.0,17.0,80.0,0.8108108108108109,0
923,12,LIVING_DINING_ROOM,1,2850.0,28.0,950.0,7.0,100.0,3.0,336
567,3,UNCATEGORIZED,1,500.0,55.0,700.0,0.0,0.0,0.7142857142857143,0
458,3,LIVING_DINING_ROOM,3,2070.0,90.0,2070.0,20.0,150.0,1.0,0
374,3,KITCHEN,1,1500.0,31.0,870.0,4.0,80.0,1.7241379310344827,0
1052,2,UNCATEGORIZED,1,500.0,35.0,900.0,0.0,50.0,0.5555555555555556,0
416,3,KITCHEN,2,1875.0,55.0,1250.0,20.0,150.0,1.5,136
440,6,LIVING_DINING_ROOM,2,2800.0,54.0,1400.0,17.0,80.0,2.0,459
374,3,UNCATEGORIZED,1,1100.0,55.0,1100.0,0.0,80.0,1.0,0
1192,3,HALL_CORRIDOR,2,2800.0,65.0,1400.0,23.0,150.0,2.0,1659
766,3,LIVING_DINING_ROOM,1,1000.0,28.0,800.0,7.0,75.0,1.25,980
567,3,LIVING_DINING_ROOM,3,5500.0,105.0,2850.0,14.0,150.0,1.9298245614035088,0
1379,2,LIVING_DINING_ROOM,1,1200.0,33.0,1645.0,5.0,0.0,0.729483282674772,1152
0,3,KITCHEN,3,0.0,100.0,2750.0,16.0,60.0,0.0,0
1248,1,LIVING_DINING_ROOM,4,3800.0,124.0,2890.0,38.0,100.0,1.314878892733564,320
1004,1,LIVING_DINING_ROOM,1,500.0,22.0,390.0,1.0,80.0,1.2820512820512822,0
568,6,HALL_CORRIDOR,2,1500.0,55.0,1330.0,25.0,75.0,1.1278195488721805,265
455,1,ROOM_BEDROOM,1,350.0,15.0,570.0,54.0,0.0,0.6140350877192983,0
593,6,LIVING_DINING_ROOM,2,1320.0,65.0,1320.0,7.0,80.0,1.0,1148
349,1,UNCATEGORIZED,0,500.0,55.0,500.0,0.0,80.0,1.0,0
778,1,UNCATEGORIZED,1,1000.0,55.0,1000.0,0.0,80.0,1.0,0
759,2,KITCHEN,2,2500.0,65.0,1700.0,26.0,100.0,1.4705882352941178,1214
601,4,LIVING_DINING_ROOM,2,2000.0,43.0,1400.0,32.0,80.0,1.4285714285714286,288
1024,3,LIVING_DINING_ROOM,1,2000.0,54.0,1350.0,18.0,140.0,1.4814814814814814,0
374,3,LIVING_DINING_ROOM,2,2458.0,33.0,1229.0,12.0,150.0,2.0,822
1192,3,LIVING_DINING_ROOM,1,790.0,40.0,445.0,2.0,80.0,1.7752808988764044,0
576,1,ROOM_BEDROOM,1,500.0,59.0,500.0,6.0,0.0,1.0,0
496,1,LIVING_DINING_ROOM,2,1400.0,59.0,1400.0,26.0,100.0,1.0,3538
1368,1,ROOM_BEDROOM,3,3800.0,183.0,3800.0,18.0,180.0,1.0,161
766,12,LIVING_DINING_ROOM,2,5000.0,95.0,2440.0,9.0,100.0,2.0491803278688523,0
1220,1,KITCHEN,1,600.0,55.0,600.0,9.0,80.0,1.0,0
356,3,ROOM_BEDROOM,2,700.0,36.0,700.0,20.0,100.0,1.0,573
893,5,LIVING_DINING_ROOM,2,2000.0,50.0,1690.0,6.0,150.0,1.183431952662722,118
951,1,LIVING_DINING_ROOM,1,500.0,55.0,550.0,1.0,0.0,0.9090909090909091,0
1052,1,UNCATEGORIZED,1,1060.0,55.0,1060.0,0.0,80.0,1.0,0
809,1,LIVING_DINING_ROOM,1,890.0,37.0,890.0,118.0,89.0,1.0,1868
356,3,LIVING_DINING_ROOM,2,1500.0,60.0,1000.0,7.0,50.0,1.5,0
440,3,ROOM_BEDROOM,1,1185.0,20.0,790.0,5.0,200.0,1.5,167
287,3,LIVING_DINING_ROOM,4,500.0,140.0,2100.0,11.0,100.0,0.23809523809523808,192
769,1,ROOM_BEDROOM,2,652.0,37.0,652.0,20.0,80.0,1.0,438
923,6,KITCHEN,2,5700.0,53.0,2280.0,26.0,350.0,2.5,94
458,6,ROOM_BEDROOM,1,1400.0,60.0,1400.0,25.0,50.0,1.0,560
425,1,LIVING_DINING_ROOM,1,2300.0,43.0,1150.0,31.0,70.0,2.0,67
397,1,LIVING_DINING_ROOM,2,0.0,60.0,1170.0,14.0,0.0,0.0,132
496,2,LIVING_DINING_ROOM,3,1400.0,72.0,1450.0,28.0,100.0,0.9655172413793104,2045
348,1,LIVING_DINING_ROOM,1,890.0,40.0,890.0,4.0,60.0,1.0,344
759,1,LIVING_DINING_ROOM,3,500.0,90.0,1600.0,21.0,140.0,0.3125,440
288,3,LIVING_DINING_ROOM,1,2800.0,40.0,1400.0,7.0,60.0,2.0,1533
1325,3,ROOM_BEDROOM,2,1500.0,59.4,1000.0,6.0,150.0,1.5,1637
575,1,ROOM_BEDROOM,1,1000.0,25.0,900.0,7.0,0.0,1.1111111111111112,533
568,6,BATHROOM,1,2000.0,51.0,1190.0,8.0,100.0,1.680672268907563,64
124,6,LIVING_DINING_ROOM,4,3300.0,110.0,2200.0,14.0,0.0,1.5,35
355,1,LIVING_DINING_ROOM,2,500.0,50.0,1000.0,5.0,20.0,0.5,0
951,2,TERRACE,2,1500.0,43.0,1080.0,16.0,100.0,1.3888888888888888,505
0,6,ROOM_BEDROOM,1,1500.0,21.0,619.0,7.0,0.0,2.4232633279483036,178
1222,1,FLOOR_PLAN,2,1000.0,85.0,2150.0,27.0,150.0,0.46511627906976744,92
893,2,LIVING_DINING_ROOM,2,1895.0,65.0,1895.0,14.0,80.0,1.0,0
452,1,LIVING_DINING_ROOM,2,600.0,66.0,1890.0,10.0,0.0,0.31746031746031744,0
440,1,LIVING_DINING_ROOM,2,600.0,55.0,1250.0,5.0,50.0,0.48,0
348,1,FLOOR_PLAN,1,300.0,26.0,690.0,1.0,50.0,0.43478260869565216,0
1325,6,KITCHEN,2,2500.0,70.0,1250.0,9.0,125.0,2.0,416
766,6,ROOM_BEDROOM,1,899.0,26.0,699.0,11.0,79.0,1.2861230329041489,989
577,3,BATHROOM,1,0.0,14.0,690.0,13.0,200.0,0.0,219
759,3,LIVING_DINING_ROOM,3,3820.0,62.34,1910.0,16.0,300.0,2.0,1311
809,6,LIVING_DINING_ROOM,2,300.0,49.0,1999.0,29.0,20.0,0.1500750375187594,386
287,2,LIVING_DINING_ROOM,2,1000.0,85.0,1590.0,35.0,0.0,0.6289308176100629,1387
976,1,UNCATEGORIZED,0,1150.0,55.0,1150.0,0.0,80.0,1.0,0
845,1,ROOM_BEDROOM,2,2900.0,95.0,1500.0,12.0,60.0,1.9333333333333333,441
984,6,HALL_CORRIDOR,1,1980.0,30.0,990.0,14.0,150.0,2.0,63
707,1,ROOM_BEDROOM,0,1000.0,55.0,1000.0,9.0,80.0,1.0,0
223,6,KITCHEN,1,2380.0,39.0,1190.0,20.0,150.0,2.0,340
893,1,LIVING_DINING_ROOM,2,500.0,50.0,1120.0,11.0,0.0,0.44642857142857145,0
567,6,LIVING_DINING_ROOM,3,4500.0,100.0,2490.0,26.0,100.0,1.8072289156626506,174
374,3,LIVING_DINING_ROOM,3,0.0,45.0,1590.0,18.0,50.0,0.0,0
1414,1,UNCATEGORIZED,2,1000.0,60.0,3070.0,44.0,159.0,0.3257328990228013,172
923,2,ROOM_BEDROOM,2,2300.0,60.0,1580.0,9.0,80.0,1.4556962025316456,0
455,1,OUTDOOR_BUILDING,1,200.0,37.5,900.0,10.0,0.0,0.2222222222222222,0
1379,3,ROOM_BEDROOM,3,1500.0,85.0,1830.0,33.0,80.0,0.819672131147541,97
223,6,LIVING_DINING_ROOM,1,1500.0,24.0,740.0,32.0,150.0,2.027027027027027,435
440,3,ROOM_BEDROOM,1,1500.0,33.0,1090.0,13.0,0.0,1.3761467889908257,167
496,3,LIVING_DINING_ROOM,2,1000.0,47.0,800.0,11.0,150.0,1.25,777
356,1,KITCHEN,1,950.0,45.0,950.0,18.0,65.0,1.0,1705
766,3,LIVING_DINING_ROOM,2,1500.0,60.0,1270.0,10.0,125.0,1.1811023622047243,749
893,3,LIVING_DINING_ROOM,2,2000.0,52.0,1400.0,8.0,90.0,1.4285714285714286,410
426,3,ROOM_BEDROOM,2,2380.0,73.0,1190.0,9.0,150.0,2.0,145
576,1,LIVING_DINING_ROOM,2,1190.0,56.0,1190.0,18.0,100.0,1.0,1784
1297,1,BATHROOM,2,500.0,46.0,1100.0,11.0,50.0,0.45454545454545453,632
766,12,OUTDOOR_HOUSE,1,1500.0,35.0,990.0,5.0,0.0,1.5151515151515151,147
312,2,HALL_CORRIDOR,1,800.0,45.0,1250.0,16.0,75.0,0.64,152
920,1,LIVING_DINING_ROOM,3,1250.0,85.0,1250.0,20.0,150.0,1.0,158
1055,3,NON_RELATED,3,500.0,90.0,1600.0,1.0,80.0,0.3125,0
766,3,LIVING_DINING_ROOM,2,2000.0,69.0,1680.0,8.0,100.0,1.1904761904761905,193
343,1,ROOM_BEDROOM,1,500.0,14.0,435.0,4.0,100.0,1.1494252873563218,431
400,1,LIVING_DINING_ROOM,2,1800.0,55.0,900.0,7.0,150.0,2.0,953
567,3,LIVING_DINING_ROOM,1,550.0,55.0,550.0,4.0,5.0,1.0,0
766,3,LIVING_DINING_ROOM,5,4200.0,160.0,4200.0,16.0,250.0,1.0,133
440,2,LIVING_DINING_ROOM,3,2000.0,94.0,3480.0,8.0,0.0,0.5747126436781609,361
855,10,TERRACE,3,4800.0,120.0,1600.0,16.0,180.0,3.0,0
893,2,LIVING_DINING_ROOM,3,8000.0,100.0,5310.0,12.0,350.0,1.5065913370998116,227
269,2,LIVING_DINING_ROOM,2,500.0,50.0,795.0,6.0,80.0,0.6289308176100629,0
766,3,LIVING_DINING_ROOM,2,800.0,35.0,875.0,11.0,80.0,0.9142857142857143,1088
400,1,ROOM_BEDROOM,7,3500.0,174.0,3500.0,22.0,100.0,1.0,137
567,3,LIVING_DINING_ROOM,1,1300.0,73.0,1300.0,7.0,80.0,1.0,845
30,1,LIVING_DINING_ROOM,2,1580.0,49.0,1580.0,24.0,90.0,1.0,3283
138,1,NON_RELATED,2,250.0,35.0,1200.0,39.0,55.0,0.20833333333333334,163
1052,4,LIVING_DINING_ROOM,3,3400.0,81.0,1770.0,38.0,150.0,1.92090395480226,1228
356,3,LIVING_DINING_ROOM,4,2330.0,95.0,2330.0,20.0,100.0,1.0,0
374,3,UNCATEGORIZED,2,500.0,59.0,1650.0,0.0,50.0,0.30303030303030304,0
505,1,NON_RELATED,2,1000.0,48.0,1500.0,5.0,100.0,0.6666666666666666,1135
923,6,ROOM_BEDROOM,1,2790.0,36.0,1395.0,14.0,120.0,2.0,0
1325,3,ROOM_BEDROOM,2,1200.0,60.0,1200.0,6.0,50.0,1.0,4
1024,1,ROOM_BEDROOM,1,0.0,44.0,2500.0,10.0,0.0,0.0,623
458,1,LIVING_DINING_ROOM,3,1900.0,100.0,1900.0,20.0,80.0,1.0,0
568,3,LIVING_DINING_ROOM,2,1500.0,80.0,1650.0,30.0,120.0,0.9090909090909091,0
1210,1,LIVING_DINING_ROOM,2,200.0,66.0,800.0,9.0,0.0,0.25,0
356,1,LIVING_DINING_ROOM,3,1000.0,96.0,1350.0,12.0,0.0,0.7407407407407407,0
1052,2,LIVING_DINING_ROOM,1,1000.0,45.0,1100.0,22.0,100.0,0.9090909090909091,476
951,6,LIVING_DINING_ROOM,3,2300.0,60.0,1485.0,32.0,265.0,1.5488215488215489,2330
893,3,BATHROOM,2,2000.0,57.0,1550.0,27.0,150.0,1.2903225806451613,994
49,3,KITCHEN,1,600.0,33.0,1200.0,20.0,0.0,0.5,848
488,4,ROOM_BEDROOM,3,2000.0,63.0,1100.0,6.0,130.0,1.8181818181818181,0
568,3,LIVING_DINING_ROOM,1,1290.0,45.0,1290.0,13.0,99.0,1.0,889
766,3,ROOM_BEDROOM,1,1000.0,24.0,1490.0,8.0,99.0,0.6711409395973155,248
223,6,EMPTY_ROOM,1,750.0,48.0,1100.0,22.0,100.0,0.6818181818181818,106
936,1,UNCATEGORIZED,1,500.0,55.0,1500.0,0.0,80.0,0.3333333333333333,0
951,2,LIVING_DINING_ROOM,2,1490.0,70.0,1490.0,14.0,100.0,1.0,4
650,1,HALL_CORRIDOR,1,2000.0,35.0,1150.0,23.0,250.0,1.7391304347826086,1329
1111,1,UNCATEGORIZED,1,1100.0,55.0,1100.0,0.0,80.0,1.0,0
356,6,LIVING_DINING_ROOM,1,1100.0,28.0,550.0,6.0,50.0,2.0,0
923,1,ROOM_BEDROOM,1,500.0,55.0,1200.0,8.0,0.0,0.4166666666666667,0
49,3,LIVING_DINING_ROOM,2,4000.0,73.0,1600.0,23.0,0.0,2.5,0
374,3,UNCATEGORIZED,2,3000.0,52.0,1500.0,0.0,0.0,2.0,0
923,6,LIVING_DINING_ROOM,1,1800.0,25.0,1200.0,20.0,150.0,1.5,380
428,1,LIVING_DINING_ROOM,2,950.0,40.0,950.0,15.0,60.0,1.0,243
766,3,ROOM_BEDROOM,1,1300.0,30.0,1679.0,16.0,100.0,0.7742703990470519,31
1414,1,HALL_CORRIDOR,2,0.0,65.0,950.0,12.0,0.0,0.0,428
30,1,LIVING_DINING_ROOM,2,500.0,100.0,3500.0,1.0,0.0,0.14285714285714285,0
348,2,OUTDOOR_HOUSE,3,2300.0,86.0,1960.0,18.0,100.0,1.1734693877551021,161
923,1,LIVING_DINING_ROOM,1,500.0,60.0,1500.0,3.0,0.0,0.3333333333333333,0
49,3,LIVING_DINING_ROOM,3,500.0,75.0,1100.0,6.0,0.0,0.45454545454545453,0
356,1,ROOM_BEDROOM,1,500.0,20.0,600.0,3.0,150.0,0.8333333333333334,28
458,3,LIVING_DINING_ROOM,2,1500.0,57.0,1490.0,30.0,300.0,1.0067114093959733,0
299,12,LIVING_DINING_ROOM,1,3000.0,80.0,1500.0,10.0,250.0,2.0,533
759,3,LIVING_DINING_ROOM,2,3800.0,58.0,1900.0,26.0,150.0,2.0,96
49,3,LIVING_DINING_ROOM,1,1000.0,34.0,1150.0,4.0,150.0,0.8695652173913043,150
405,6,LIVING_DINING_ROOM,2,1500.0,50.0,950.0,7.0,150.0,1.5789473684210527,552
287,6,OUTDOOR_BUILDING,1,4000.0,120.0,2000.0,16.0,100.0,2.0,82
823,1,UNCATEGORIZED,3,500.0,55.0,1750.0,1.0,0.0,0.2857142857142857,0
893,2,LIVING_DINING_ROOM,1,600.0,55.0,1850.0,20.0,80.0,0.32432432432432434,0
759,2,LIVING_DINING_ROOM,2,1400.0,65.0,1400.0,9.0,60.0,1.0,6
766,3,KITCHEN,3,3700.0,70.0,1945.0,23.0,130.0,1.9023136246786632,0
718,1,LIVING_DINING_ROOM,2,3000.0,55.0,1750.0,22.0,100.0,1.7142857142857142,193
356,12,ROOM_BEDROOM,2,1400.0,45.0,1400.0,24.0,100.0,1.0,34
405,1,HALL_CORRIDOR,1,432.0,55.0,432.0,5.0,80.0,1.0,0
923,3,LIVING_DINING_ROOM,2,3000.0,64.0,1650.0,13.0,150.0,1.8181818181818181,113
1135,6,GYM,2,1400.0,32.0,700.0,8.0,80.0,2.0,304
440,12,KITCHEN,1,2850.0,20.0,990.0,20.0,50.0,2.878787878787879,2158
1024,1,LIVING_DINING_ROOM,2,1350.0,63.0,1350.0,13.0,100.0,1.0,366
458,2,ROOM_BEDROOM,2,500.0,60.0,1870.0,28.0,80.0,0.26737967914438504,0
978,1,UNCATEGORIZED,1,500.0,55.0,1200.0,0.0,80.0,0.4166666666666667,0
49,3,LIVING_DINING_ROOM,2,2120.0,56.0,1190.0,24.0,0.0,1.781512605042017,0
896,1,ROOM_BEDROOM,1,490.0,28.0,980.0,39.0,80.0,0.5,26466
568,4,LIVING_DINING_ROOM,3,0.0,63.0,1500.0,5.0,0.0,0.0,0
575,4,KITCHEN,2,500.0,85.0,750.0,4.0,50.0,0.6666666666666666,0
239,1,LIVING_DINING_ROOM,2,500.0,55.0,1340.0,10.0,30.0,0.373134328358209,679
893,6,ROOM_BEDROOM,1,2100.0,28.0,950.0,25.0,95.0,2.210526315789474,2227
759,3,TERRACE,2,4040.0,59.31,2020.0,12.0,250.0,2.0,377
923,6,LIVING_DINING_ROOM,1,2500.0,30.0,1250.0,19.0,0.0,2.0,0
766,3,UNCATEGORIZED,1,500.0,30.0,900.0,16.0,0.0,0.5555555555555556,0
49,3,OUTDOOR_HOUSE,1,500.0,55.0,726.0,8.0,0.0,0.6887052341597796,0
951,3,KITCHEN,2,500.0,65.0,1799.0,27.0,100.0,0.27793218454697055,467
1052,6,LIVING_DINING_ROOM,1,1500.0,35.0,1190.0,23.0,189.0,1.2605042016806722,687
356,3,LIVING_DINING_ROOM,1,500.0,60.0,1664.0,24.0,75.0,0.3004807692307692,0
1016,3,LIVING_DINING_ROOM,3,1850.0,78.0,1850.0,18.0,150.0,1.0,856
287,3,LIVING_DINING_ROOM,1,2000.0,33.0,1195.0,25.0,150.0,1.6736401673640167,517
217,6,OFFICE,1,1600.0,38.0,800.0,21.0,30.0,2.0,298
923,1,KITCHEN,1,1250.0,15.0,1250.0,20.0,50.0,1.0,702
893,1,ROOM_BEDROOM,1,1900.0,55.0,1900.0,7.0,80.0,1.0,0
321,3,KITCHEN,3,1540.0,85.0,1540.0,20.0,150.0,1.0,198
356,1,HALL_CORRIDOR,3,2320.0,85.0,1490.0,6.0,100.0,1.5570469798657718,0
923,6,LIVING_DINING_ROOM,3,2075.0,55.0,1000.0,13.0,0.0,2.075,0
756,1,UNCATEGORIZED,0,1350.0,55.0,1350.0,0.0,80.0,1.0,0
893,3,LIVING_DINING_ROOM,2,3000.0,88.0,1980.0,10.0,100.0,1.5151515151515151,361
223,6,LIVING_DINING_ROOM,1,1780.0,25.0,890.0,20.0,100.0,2.0,351
1248,1,LIVING_DINING_ROOM,2,1390.0,53.0,1390.0,13.0,80.0,1.0,236
287,1,ROOM_BEDROOM,3,500.0,80.0,1460.0,10.0,0.0,0.3424657534246575,10
951,3,LIVING_DINING_ROOM,2,1000.0,50.0,1300.0,13.0,100.0,0.7692307692307693,533
766,3,LIVING_DINING_ROOM,1,1760.0,42.0,1760.0,15.0,298.0,1.0,442
575,3,LIVING_DINING_ROOM,2,1000.0,66.0,1700.0,15.0,100.0,0.5882352941176471,508
923,1,LIVING_DINING_ROOM,1,1350.0,38.0,1350.0,13.0,100.0,1.0,612
766,3,LIVING_DINING_ROOM,2,1500.0,65.0,1500.0,15.0,100.0,1.0,0
356,1,KITCHEN,2,1600.0,35.0,895.0,10.0,200.0,1.7877094972067038,10
440,1,ROOM_BEDROOM,1,0.0,35.0,990.0,6.0,380.0,0.0,2264
23,2,ROOM_BEDROOM,2,1250.0,40.0,659.0,14.0,150.0,1.896813353566009,733
923,1,GARDEN,4,3000.0,125.0,2950.0,1.0,0.0,1.0169491525423728,0
766,6,LIVING_DINING_ROOM,2,1000.0,95.0,1450.0,12.0,0.0,0.6896551724137931,0
405,1,ROOM_BEDROOM,3,1000.0,67.0,1400.0,7.0,50.0,0.7142857142857143,531
222,4,DINING_ROOM,9,5700.0,220.0,2850.0,13.0,125.0,2.0,27
1248,2,LIVING_DINING_ROOM,2,2500.0,56.0,1500.0,12.0,300.0,1.6666666666666667,701
5,2,LIVING_DINING_ROOM,2,1800.0,62.0,800.0,22.0,100.0,2.25,0
458,4,ROOM_BEDROOM,3,3000.0,69.0,1600.0,22.0,150.0,1.875,340
1146,1,OFFICE,2,500.0,55.0,1000.0,5.0,60.0,0.5,66
1010,1,BATHROOM,1,650.0,35.0,650.0,2.0,100.0,1.0,215
568,3,LIVING_DINING_ROOM,3,1730.0,60.0,1490.0,20.0,80.0,1.1610738255033557,987
1192,2,LIVING_DINING_ROOM,1,500.0,38.0,990.0,11.0,200.0,0.5050505050505051,2710
458,3,HALL_CORRIDOR,2,1000.0,52.0,1200.0,5.0,30.0,0.8333333333333334,43
49,3,LIVING_DINING_ROOM,4,2380.0,130.0,2380.0,19.0,100.0,1.0,97
48,1,UNCATEGORIZED,1,500.0,55.0,2000.0,0.0,0.0,0.25,0
845,1,LIVING_DINING_ROOM,1,620.0,48.0,660.0,12.0,39.0,0.9393939393939394,494
288,2,LIVING_DINING_ROOM,2,1350.0,105.0,1350.0,7.0,0.0,1.0,0
923,6,LIVING_DINING_ROOM,1,3000.0,40.0,1390.0,15.0,200.0,2.158273381294964,159
741,6,KITCHEN,3,2000.0,86.0,1125.0,22.0,80.0,1.7777777777777777,420
223,6,LIVING_DINING_ROOM,2,3000.0,60.0,1200.0,11.0,0.0,2.5,0
356,1,OUTDOOR_BUILDING,1,1000.0,40.0,895.0,11.0,75.0,1.1173184357541899,358
1184,1,LIVING_DINING_ROOM,1,950.0,55.0,1095.0,17.0,150.0,0.867579908675799,518
416,1,LIVING_DINING_ROOM,2,500.0,62.0,925.0,37.0,100.0,0.5405405405405406,0
923,1,UNCATEGORIZED,1,500.0,55.0,590.0,10.0,0.0,0.847457627118644,0
